usTicker,usCompany,theme,product,twCode,twName,twRole,relationship,benefitReason,confidence,lastEvidenceDate,lastEvidenceTitle,hitCount,updatedAt
,Micron,HBM,HBM先進封裝與生產線,2409,友達,廠房重要賣方,美光購買友達台南廠房,友達處分非核心資產取得巨額業外收益（約74億新台幣），美光則加速在台佈局HBM生產線以滿足AI市場需求,9,2026-06-09,https://www.youtube.com/watch?v=DKRKV9l2NQ8,1,2026-06-12 18:48:35
,TSMC,先進封裝,CoWoS封裝廠房,3481,群創,廠房重要賣方,台積電收購群創南科廠房（群創五廠）,群創獲取百億處分利益；台積電得以迅速擴充CoWoS先進封裝產能，解決輝達AI晶片供不應求之瓶頸,9,2026-06-09,https://www.youtube.com/watch?v=DKRKV9l2NQ8,1,2026-06-12 18:48:35
SPACEX,SpaceX,太空運算,低軌衛星天線及射頻元件,3491,昇達科,微波/毫米波射頻元件供應商,供應 SpaceX 低軌衛星發射載具與地面接收站之關鍵射頻通訊元件,隨著 SpaceX 太空運算與衛星發射量大幅成長，帶動高毛利微波元件出貨爆增,9,2026-06-09,2026-06-09-DKRKV9l2NQ8-馬斯克在天上蓋_AI_工廠_集邦預估_2027_全球衛星產值衝_4_470_億美元_SpaceX_太空運算台廠受惠名單_2026_06_09__二_.md,1,2026-06-12 23:49:28
SPACEX,SpaceX,太空運算,高階 HDI 印刷電路板,2313,華通,衛星與地面站 PCB 主力供應商,作為 SpaceX 的 Starlink 衛星本體與接收端 HDI 板核心供應商,太空 AI 工廠與低軌衛星網路建置加速，促使衛星板與地面站板需求續強,9,2026-06-09,2026-06-09-DKRKV9l2NQ8-馬斯克在天上蓋_AI_工廠_集邦預估_2027_全球衛星產值衝_4_470_億美元_SpaceX_太空運算台廠受惠名單_2026_06_09__二_.md,1,2026-06-12 23:49:28
NVDA,NVIDIA,AI伺服器,GB300/Vera Rubin伺服器,2382,廣達,ODM代工,廣達代工GB300及Vera Rubin平台AI伺服器,GB300、高密度機櫃及ASIC伺服器帶動全年三位數成長,8,2026-06-09,【元大投顧】投資早報 20260609.pdf,3,2026/06/15 19:21:14 JST
AMZN,Amazon (AWS),AI伺服器/ASIC,TRN3 ASIC平台機櫃,6669,緯穎,ASIC機櫃供應,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26放量出貨,AWS TRN3 ASIC平台放量帶動ASIC機櫃需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,5,2026/06/15 20:26:18 JST
AMD,AMD,AI伺服器液冷,水冷產品專案,6805,富世達,水冷接頭供應商,富世達持續送樣AMD水冷專案,AMD專案持續送樣中，帶動水冷接頭需求,7,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,5,2026/06/15 21:31:21 JST
AMD,AMD,AI伺服器液冷/機殼,MI455 Meta版本機殼,3017,奇鋐,機殼供應商,奇鋐成為AMD MI455 Meta版本機殼供應商,奇鋐成為AMD MI455 Meta版本機殼供應商，帶動動能擴張,8,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,3,2026/06/15 21:31:21 JST
NVDA,NVIDIA,先進封裝,CoWoS/SoIC AI晶片,3583,辛耘,先進封裝濕製程設備供應商,Nvidia對AI晶片需求帶動台積電CoWoS產能擴張，辛耘為濕製程設備受惠廠商,Nvidia AI晶片需求成長帶動先進封裝設備需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,3,2026/06/15 23:16:22 JST
AMD,AMD,AI伺服器液冷,水冷接頭,6805,富世達,水冷產品供應商,富世達AMD專案持續送樣中,AMD AI伺服器專案帶動富世達水冷產品需求,7,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,5,2026/06/16 02:41:20 JST
NVDA,NVIDIA,AI伺服器液冷,GB/VR UQD、NVQD水冷接頭,6805,富世達,水冷接頭供應商,富世達最大動能為GB/VR平台的UQD、NVQD水冷接頭,NVIDIA GB/Vera Rubin平台放量帶動富世達水冷接頭用量增加,8,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,3,2026/06/16 02:41:20 JST
NVDA,NVIDIA,AI伺服器,GB300、Vera Rubin AI伺服器,2382,廣達,AI伺服器ODM代工,廣達AI伺服器出貨持續放量，GB300、高密度機櫃為成長動能,NVIDIA GB系列AI伺服器放量帶動廣達ODM營收,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:06:23 JST
NVDA,NVIDIA,AI伺服器液冷,GB300/Vera Rubin水冷接頭(UQD/NVQD),6805,富世達,水冷接頭供應,富世達為Nvidia GB/VR平台供應UQD、NVQD水冷接頭,GB300放量、Vera Rubin新品導入帶動水冷接頭需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:21:21 JST
NVDA,NVIDIA,先進封裝,CoWoS/SoIC設備,3583,辛耘,先進封裝濕製程設備供應商,辛耘為台積電先進封裝設備供應商，台積電CoWoS產能擴張主要來自Nvidia AI晶片需求,Nvidia AI晶片需求帶動台積電CoWoS/SoIC產能擴張，辛耘設備出貨成長,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,4,2026/06/15 20:36:15 JST
AMZN,Amazon (AWS),AI伺服器ASIC,TRN3 ASIC機櫃,6669,緯穎,ASIC機櫃代工,緯穎供應AWS TRN3 ASIC平台,AWS TRN3 ASIC平台2H26放量出貨帶動ASIC機櫃需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,4,2026/06/15 20:36:15 JST
AMZN,Amazon (AWS),AI伺服器/ASIC,TRN3 ASIC平台,6669,緯穎,ASIC伺服器機櫃供應/代工,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26開始放量出貨,AWS TRN3 ASIC平台放量帶動緯穎ASIC機櫃需求升溫,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 21:06:20 JST
NVDA,NVIDIA,AI伺服器液冷,水冷接頭(UQD/NVQD),6805,富世達,水冷接頭供應商,富世達最大動能為GB/VR(Vera Rubin)平台的UQD、NVQD水冷接頭,Nvidia GB300/Vera Rubin液冷需求帶動富世達水冷接頭用量增加,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 21:26:19 JST
AMD,AMD,AI伺服器散熱,機殼,3017,奇鋐,機殼供應商,奇鋐成為AMD MI455 Meta版本之機殼供應商,AMD MI455專案帶動奇鋐機殼供應動能,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 21:26:19 JST
AMZN,Amazon (AWS),AI伺服器ASIC,AWS TRN3 ASIC平台,6669,緯穎,ASIC伺服器代工,緯穎承接AWS TRN3 ASIC平台，2H26開始放量出貨,AWS TRN3 ASIC平台2H26放量帶動ASIC機櫃需求,8,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 21:31:21 JST
NVDA,NVIDIA,AI伺服器,GB系列/Vera Rubin AI伺服器ODM,2382,廣達,AI伺服器ODM代工,廣達出貨NVIDIA GB300、高密度機櫃AI伺服器,NVIDIA GB系列及Vera Rubin平台AI伺服器放量帶動廣達營收成長,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 23:16:22 JST
NVDA,NVIDIA,AI PC平台,NVIDIA Spark平台,2458,義隆,輸入裝置供應商,義隆主要動能來自新平台導入，包括NVIDIA Spark平台,AI Agent與AI PC滲透率提升，帶動義隆觸控、Haptic、指紋辨識等輸入裝置升級,7,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,4,2026/06/16 02:41:20 JST
,Micron,HBM,HBM記憶體封測,6239,力成,高階封測代工廠,美光長期記憶體核心封測合作夥伴,美光因HBM供不應求而積極在台擴產，帶動後段封測大廠訂單需求上升,8,2026-06-09,https://www.youtube.com/watch?v=DKRKV9l2NQ8,1,2026-06-12 18:48:35
,Micron,半導體設備,無塵室整合工程,2404,漢唐,無塵室興建承包商,美光在台建廠與廠務升級主要工程商,美光加速在台灣建置HBM生產基地與先進封裝產線，促使廠務及無塵室工程案持續灌入,8,2026-06-09,https://www.youtube.com/watch?v=DKRKV9l2NQ8,1,2026-06-12 18:48:35
SPACEX,SpaceX,太空運算,地面接收站網路設備與用戶端路由器,6285,啟碁,星鏈地面設備網路代工廠,代工供應 SpaceX 低軌衛星家用及企業用地面接收端之關鍵路由器與網路設備,受惠全球衛星通訊基礎建設普及化，終端用戶接收設備出貨量穩步擴張,8,2026-06-09,2026-06-09-DKRKV9l2NQ8-馬斯克在天上蓋_AI_工廠_集邦預估_2027_全球衛星產值衝_4_470_億美元_SpaceX_太空運算台廠受惠名單_2026_06_09__二_.md,1,2026-06-12 23:49:28
AMZN,"Amazon.com, Inc.",AI伺服器ASIC,AWS TRN3 ASIC機櫃,6669,緯穎,ASIC機櫃組裝,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26放量出貨,AWS TRN3預計2H26放量出貨帶動ASIC機櫃需求升溫,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 18:16:25 JST
AMZN,"Amazon.com, Inc. (AWS)",AI伺服器ASIC,AWS TRN3 ASIC平台機櫃,6669,緯穎,供應ASIC機櫃/AI伺服器組裝,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26放量出貨,AWS TRN3 ASIC平台自2H26放量出貨，帶動緯穎ASIC機櫃需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 18:26:30 JST
AMD,AMD,AI伺服器機殼,MI455 Meta版本機殼,3017,奇鋐,機殼供應,奇鋐成為AMD MI455 Meta版本之機殼供應商,AMD MI455專案帶動奇鋐機殼需求,7,2026-06-09,【元大投顧】投資早報 20260609.pdf,3,2026/06/15 19:16:23 JST
NVDA,NVIDIA,AI伺服器液冷,GB300/Vera Rubin液冷UQD/NVQD,6805,富世達,水冷接頭/UQD/NVQD供應商,富世達最大動能為GB/VR的UQD、NVQD水冷接頭,GB300平台放量、Vera Rubin新品導入帶動水冷接頭需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 19:36:22 JST
AMZN,Amazon (AWS),AI伺服器,TRN3 ASIC平台,6669,緯穎,ASIC機櫃/伺服器供應商,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26開始放量出貨,AWS TRN3 ASIC平台放量帶動ASIC機櫃需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 19:36:22 JST
NVDA,NVIDIA,AI伺服器散熱,GB/VR水冷接頭UQD、NVQD,6805,富世達,水冷接頭供應商,富世達最大動能來自GB/VR的UQD、NVQD水冷接頭,NVIDIA GB/VR平台帶動富世達水冷接頭需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 20:06:23 JST
AMD,AMD,先進封裝,CoWoS/SoIC XPU,3583,辛耘,濕製程設備供應,AMD XPU需求帶動SoIC成長，辛耘為先進封裝濕製程設備供應商,AMD AI晶片與XPU需求推升先進封裝設備需求,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 20:11:28 JST
NVDA,NVIDIA,AI伺服器液冷,GB/VR水冷接頭(UQD、NVQD),6805,富世達,水冷接頭/UQD供應,富世達最大動能為GB/VR平台的UQD、NVQD水冷接頭,NVIDIA GB300、Vera Rubin平台液冷需求帶動富世達水冷接頭用量增加,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 20:11:28 JST
AMD,AMD,AI伺服器液冷,MI455 Meta版機殼,3017,奇鋐,機殼供應,奇鋐成為AMD MI455 Meta版本之機殼供應商,AMD MI455專案帶動奇鋐機殼業務,8,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 20:11:28 JST
AMD,AMD,先進封裝,CoWoS/SoIC設備,3583,辛耘,先進封裝濕製程設備供應商,AMD XPU需求帶動SoIC成長，辛耘為先進封裝設備供應商,AMD XPU對AI晶片需求成長帶動先進封裝設備需求,6,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,5,2026/06/15 20:36:15 JST
NVDA,NVIDIA,AI PC/NB平台,NVIDIA Spark平台,2458,義隆,輸入裝置/觸控元件供應,義隆主要產品導入NVIDIA Spark平台等新平台,AI PC滲透率提升帶動義隆觸控板、指紋辨識等產品導入NVIDIA Spark平台,6,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,5,2026/06/15 21:01:17 JST
NVDA,NVIDIA,AI伺服器/先進封裝,AI晶片(CoWoS/SoIC封裝),3583,辛耘,先進封裝濕製程設備供應商,辛耘供應先進封裝濕製程設備，受惠Nvidia AI晶片需求帶動台積電及OSAT CoWoS/SoIC擴產,Nvidia對AI晶片需求成長帶動CoWoS/SoIC產能擴張，辛耘先進封裝設備出貨成長,8,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 21:31:21 JST
NVDA,NVIDIA,AI伺服器液冷,GB/VR水冷接頭UQD、NVQD,6805,富世達,水冷接頭供應商,富世達供應GB/VR平台UQD、NVQD等水冷接頭,GB/VR為最大動能，水冷接頭用量增加帶動營運成長,8,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 21:31:21 JST
SPACEX,SpaceX,低軌衛星,太空運算/低軌衛星通訊,2313,華通,HDI板主要供應商,為SpaceX低軌衛星及Starlink通訊設備之主要HDI板供應商,馬斯克規劃於太空建造AI工廠（太空運算），使得衛星運算規格大幅升級，傳輸需求倍增，進而帶動高規格、多層數的衛星PCB及HDI板需求，華通身為美系大廠核心供應鏈將直接受惠。,8,2026-06-09,2026-06-09-馬斯克在天上蓋_AI_工廠_集邦預估_2027_全球衛星產值衝_4_470_億美元_SpaceX_太空運算台廠受惠名單_2026_06_09__二_.md,1,2026-06-16 05:47:24
AMD,AMD,AI伺服器ASIC,MI455 Meta版本AI伺服器,6669,緯穎,AI伺服器供應,緯穎有望成為AMD MI455 Meta版本主要供應商，2027年量產出貨,AMD MI455專案帶動緯穎AI伺服器成長動能,7,2026-06-09,【元大投顧】投資早報 20260609.pdf,2,2026/06/15 19:16:23 JST
NVDA,NVIDIA,AI伺服器液冷,GPU液冷散熱,3017,奇鋐,散熱/機殼供應商,奇鋐受惠既有GPU客戶液冷需求強勁，AI散熱訂單能見度延伸至2029年,AI伺服器液冷化趨勢加速，GPU液冷需求強勁,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 19:36:22 JST
GOOGL,Google,AI PC,Book/Aluminium相關專案,2458,義隆,輸入裝置元件供應,義隆2H26新產品導入動能包含Google Book/Aluminium相關專案,Google相關專案導入帶動義隆產品出貨,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:11:28 JST
MSFT,Microsoft,AI PC,Surface,2458,義隆,輸入裝置元件供應,義隆2H26動能來自Surface等專案，產品含Copilot Key,Surface與Copilot Key等AI PC升級帶動義隆輸入裝置需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:11:28 JST
AMD,AMD,先進封裝/AI晶片,CoWoS、SoIC先進封裝設備,3583,辛耘,先進封裝濕製程設備供應商,AMD XPU對SoIC需求成長，帶動台積電先進封裝產能，辛耘設備受惠,AMD XPU等AI晶片需求帶動先進封裝擴產,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:26:18 JST
NVDA,NVIDIA,AI伺服器,GB系列/Vera Rubin AI伺服器,6669,緯穎,AI伺服器ODM,緯穎出貨GB系列AI伺服器並導入Vera Rubin平台,GB系列AI伺服器放量及Vera Rubin導入帶動營收,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:26:18 JST
AMZN,Amazon (AWS),AI伺服器,TRN3 ASIC平台機櫃,6669,緯穎,ASIC機櫃代工,緯穎成長動能由AWS TRN3 ASIC平台接棒，2H26開始放量出貨,AWS TRN3 ASIC平台放量帶動緯穎ASIC機櫃需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:41:18 JST
NVDA,NVIDIA,AI伺服器液冷,水冷接頭UQD/NVQD,6805,富世達,水冷接頭供應,富世達最大動能為GB/VR平台的UQD、NVQD水冷產品,NVIDIA GB300、Vera Rubin平台放量帶動富世達水冷接頭需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/15 20:41:18 JST
AMD,AMD,AI伺服器液冷,水冷產品,6805,富世達,水冷產品供應,富世達持續送樣AMD專案水冷產品,AMD專案持續送樣，挹注富世達水冷產品動能,6,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,4,2026/06/15 20:41:18 JST
NVDA,NVIDIA,AI伺服器,GB300 AI伺服器,2382,廣達,AI伺服器ODM,廣達AI伺服器成長動能來自GB300、高密度機櫃及ASIC伺服器,NVIDIA GB300平台放量帶動廣達AI伺服器出貨成長,7,2026/6/9,1781423416716_【元大投顧】投資早報 20260609.pdf,2,2026/06/16 02:41:20 JST
NVDA,NVIDIA Corporation,先進封裝,CoWoS/SoIC 先進封裝設備,3583,辛耘,先進封裝濕製程設備供應商,台積電CoWoS產能擴充以滿足Nvidia AI晶片需求，辛耘為濕製程設備受惠廠商,Nvidia等對AI晶片需求成長帶動台積電CoWoS/SoIC擴產，辛耘設備出貨成長,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 16:56:03 JST
AMD,"Advanced Micro Devices, Inc.",AI伺服器,MI455 機殼（Meta版本）,3017,奇鋐,機殼供應商,奇鋐成為AMD MI455 Meta版本之機殼供應商,AMD MI455液冷與機殼需求帶動奇鋐動能擴張,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 16:56:03 JST
NVDA,NVIDIA Corporation,AI伺服器液冷,UQD/NVQD 水冷接頭（GB/VR平台）,6805,富世達,水冷接頭供應商,富世達最大動能為GB/VR平台的UQD、NVQD水冷接頭,Nvidia GB300/Vera Rubin平台放量帶動富世達水冷接頭需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 16:56:03 JST
AMD,"Advanced Micro Devices, Inc.",AI伺服器,MI455（Meta版本）,6669,緯穎,主要供應商,緯穎有望成為AMD MI455 Meta版本主要供應商，2027年量產出貨,AMD MI455專案量產挹注緯穎AI伺服器成長動能,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 16:56:03 JST
NVDA,NVIDIA Corporation,AI伺服器液冷,GB300/Vera Rubin平台散熱、UQD/NVQD水冷接頭,6805,富世達,水冷接頭/快接頭供應商,富世達最大動能來自GB/VR的UQD、NVQD水冷產品,AI伺服器液冷化加速，GB300放量及Vera Rubin導入帶動水冷接頭需求,7,2026-06-09,1781423416716_【元大投顧】投資早報 20260609.pdf,1,2026/06/15 18:01:24 JST
